,userID,itemID,eventStrength
305,6,1152,1
306,6,878,1
307,6,125,1
308,6,854,1
309,6,684,1
310,6,771,1
311,6,210,1
312,6,316,1
313,6,577,1
314,6,921,1
315,6,627,1
316,6,1219,1
317,6,776,1
318,6,515,1
319,6,246,1
320,6,1187,1
321,6,871,1
322,6,1047,1
323,6,1177,1
324,6,210,1
325,6,230,1
326,6,293,1
327,6,1048,1
328,6,1031,1
329,6,351,1
330,6,880,1
331,6,1071,1
332,6,362,1
333,6,388,1
334,6,305,1
335,6,841,1
336,6,215,1
337,6,35,1
338,6,123,1
339,6,102,1
340,6,402,1
341,6,1192,1
342,6,1025,1
343,6,517,1
344,6,587,1
345,6,1240,1
346,6,388,1
347,6,66,1
348,6,938,1
349,6,528,1
350,7,128,1
351,7,690,1
352,7,119,1
353,7,80,1
354,7,1086,1
355,7,1149,1
356,7,992,1
357,7,1165,1
358,7,1138,1
359,7,1014,1
360,7,349,1
361,7,897,1
362,7,369,1
363,7,218,1
364,7,1104,1
365,7,143,1
366,7,1180,1
367,7,850,1
368,7,314,1
369,7,1238,1
370,7,905,1
371,7,864,1
372,7,528,1
373,7,24,1
374,7,1148,1
375,7,3,1
376,7,825,1
377,7,990,1
378,7,819,1
379,7,1139,1
380,7,244,1
381,7,602,1
382,7,811,1
383,7,746,1
384,7,146,1
385,7,534,1
386,7,654,1
387,7,841,1
388,7,1028,1
389,7,353,1
390,7,203,1
391,7,875,1
392,7,1022,1
393,7,613,1
394,7,654,1
395,7,392,1
396,7,867,1
397,7,553,1
398,7,219,1
399,7,722,1
400,8,401,1
401,8,321,1
402,8,258,1
403,8,1075,1
404,8,303,1
405,8,793,1
406,8,375,1
407,8,871,1
408,8,901,1
409,8,3,1
410,8,928,1
411,8,652,1
412,8,956,1
413,8,763,1
414,8,678,1
415,8,23,1
416,8,1090,1
417,8,990,1
418,8,155,1
419,8,69,1
420,8,749,1
421,8,494,1
422,8,936,1
423,8,561,1
424,8,1046,1
425,8,537,1
426,8,431,1
427,8,751,1
428,8,204,1
429,8,140,1
430,8,313,1
431,8,301,1
432,8,1146,1
433,8,991,1
434,8,171,1
435,8,183,1
436,8,1216,1
437,8,431,1
438,8,465,1
439,8,171,1
440,8,1013,1
441,8,728,1
442,8,926,1
443,8,519,1
444,8,803,1
445,8,74,1
446,8,320,1
447,8,773,1
448,8,22,1
449,8,629,1
450,9,438,1
451,9,972,1
452,9,1181,1
453,9,749,1
454,9,222,1
455,9,167,1
456,9,332,1
457,9,796,1
458,9,1132,1
459,9,78,1
460,9,662,1
461,9,232,1
462,9,756,1
463,9,862,1
464,9,1103,1
465,9,1042,1
466,9,252,1
467,9,380,1
468,9,671,1
469,9,895,1
470,9,305,1
471,9,1008,1
472,9,8,1
473,9,120,1
474,9,304,1
475,9,160,1
476,9,349,1
477,9,37,1
478,9,360,1
479,9,146,1
480,9,592,1
481,9,46,1
482,9,109,1
483,9,237,1
484,9,144,1
485,9,946,1
486,9,6,1
487,9,503,1
488,9,469,1
489,9,1090,1
490,9,286,1
491,9,1159,1
492,9,1021,1
493,9,309,1
494,9,1169,1
495,9,374,1
496,9,903,1
497,9,148,1
498,9,205,1
499,9,329,1
500,10,425,1
501,10,830,1
502,10,1086,1
503,10,1113,1
504,10,1024,1
505,10,54,1
506,10,192,1
507,10,598,1
508,10,4,1
509,10,767,1
510,10,232,1
511,10,547,1
512,10,685,1
513,10,170,1
514,10,302,1
515,10,1078,1
516,10,949,1
517,10,260,1
518,10,369,1
519,10,1142,1
520,10,1045,1
521,10,190,1
522,10,50,1
523,10,940,1
524,10,1020,1
525,10,1171,1
526,10,1147,1
527,10,1195,1
528,10,726,1
529,10,479,1
530,10,1154,1
531,10,52,1
532,10,1058,1
533,10,910,1
534,10,14,1
535,10,804,1
536,10,2,1
537,10,482,1
538,10,1139,1
539,10,287,1
540,10,313,1
541,10,996,1
542,10,133,1
543,10,571,1
544,10,1212,1
545,10,884,1
546,10,331,1
547,10,51,1
548,10,893,1
549,10,355,1
550,11,860,1
551,11,134,1
552,11,1113,1
553,11,890,1
554,11,857,1
555,11,523,1
556,11,27,1
557,11,713,1
558,11,772,1
559,11,632,1
560,11,1071,1
561,11,1015,1
562,11,592,1
563,11,782,1
564,11,240,1
565,11,802,1
566,11,844,1
567,11,281,1
568,11,117,1
569,11,528,1
570,11,859,1
571,11,357,1
572,11,270,1
573,11,5,1
574,11,508,1
575,11,816,1
576,11,441,1
577,11,944,1
578,11,650,1
579,11,8,1
580,11,535,1
581,11,1212,1
582,11,631,1
583,11,711,1
584,11,1070,1
585,11,933,1
586,11,1113,1
587,11,538,1
588,11,125,1
589,11,754,1
590,11,162,1
591,11,337,1
592,11,108,1
593,11,1004,1
594,11,482,1
595,11,1218,1
596,11,1038,1
597,11,1025,1
598,11,917,1
599,11,398,1
600,12,620,1
601,12,318,1
602,12,529,1
603,12,887,1
604,12,1013,1
605,12,21,1
606,12,637,1
607,12,1112,1
608,12,1143,1
609,12,127,1
610,12,667,1
611,12,699,1
612,12,15,1
613,12,589,1
614,12,1156,1
615,12,698,1
616,12,1189,1
617,12,1011,1
618,12,736,1
619,12,382,1
620,12,176,1
621,12,914,1
622,12,1195,1
623,12,584,1
624,12,107,1
625,12,310,1
626,12,1043,1
627,12,1112,1
628,12,936,1
629,12,974,1
630,12,150,1
631,12,714,1
632,12,189,1
633,12,456,1
634,12,649,1
635,12,431,1
636,12,1064,1
637,12,1113,1
638,12,454,1
639,12,408,1
640,12,146,1
641,12,380,1
642,12,627,1
643,12,96,1
644,12,490,1
645,12,314,1
646,12,234,1
647,12,668,1
648,12,340,1
649,12,462,1
650,13,90,1
651,13,1225,1
652,13,930,1
653,13,413,1
654,13,1000,1
655,13,875,1
656,13,322,1
657,13,19,1
658,13,605,1
659,13,541,1
660,13,683,1
661,13,65,1
662,13,772,1
663,13,524,1
664,13,968,1
665,13,814,1
666,13,196,1
667,13,998,1
668,13,256,1
669,13,862,1
670,13,704,1
671,13,1137,1
672,13,96,1
673,13,897,1
674,13,213,1
675,13,490,1
676,13,475,1
677,13,223,1
678,13,587,1
679,13,328,1
680,13,773,1
681,13,284,1
682,13,1161,1
683,13,571,1
684,13,1005,1
685,13,590,1
686,13,114,1
687,13,1182,1
688,13,670,1
689,13,530,1
690,13,867,1
691,13,167,1
692,13,907,1
693,13,630,1
694,13,372,1
695,13,198,1
696,13,787,1
697,13,994,1
698,13,681,1
699,13,290,1
700,14,816,1
701,14,609,1
702,14,500,1
703,14,1124,1
704,14,347,1
705,14,273,1
706,14,123,1
707,14,681,1
708,14,30,1
709,14,628,1
710,14,736,1
711,14,386,1
712,14,1032,1
713,14,882,1
714,14,1090,1
715,14,1100,1
716,14,969,1
717,14,1153,1
718,14,475,1
719,14,739,1
720,14,1165,1
721,14,990,1
722,14,821,1
723,14,214,1
724,14,335,1
725,14,1221,1
726,14,256,1
727,14,459,1
728,14,999,1
729,14,742,1
730,14,804,1
731,14,936,1
732,14,332,1
733,14,294,1
734,14,662,1
735,14,945,1
736,14,315,1
737,14,923,1
738,14,734,1
739,14,604,1
740,14,484,1
741,14,129,1
742,14,681,1
743,14,298,1
744,14,487,1
745,14,133,1
746,14,1231,1
747,14,997,1
748,14,415,1
749,14,253,1
750,15,1028,1
751,15,332,1
752,15,812,1
753,15,20,1
754,15,607,1
755,15,914,1
756,15,483,1
757,15,460,1
758,15,826,1
759,15,903,1
760,15,471,1
761,15,891,1
762,15,339,1
763,15,349,1
764,15,499,1
765,15,1043,1
766,15,92,1
767,15,110,1
768,15,785,1
769,15,1032,1
770,15,1206,1
771,15,82,1
772,15,162,1
773,15,177,1
774,15,904,1
775,15,714,1
776,15,833,1
777,15,719,1
778,15,913,1
779,15,976,1
780,15,824,1
781,15,223,1
782,15,1002,1
783,15,28,1
784,15,184,1
785,15,445,1
786,15,505,1
787,15,592,1
788,15,1213,1
789,15,71,1
790,15,912,1
791,15,974,1
792,15,1235,1
793,15,484,1
794,15,218,1
795,15,488,1
796,15,571,1
797,15,444,1
798,15,1061,1
799,15,1134,1
800,16,467,1
801,16,677,1
802,16,551,1
803,16,1061,1
804,16,1210,1
805,16,938,1
806,16,894,1
807,16,1063,1
808,16,1163,1
809,16,983,1
810,16,468,1
811,16,974,1
812,16,403,1
813,16,890,1
814,16,1098,1
815,16,647,1
816,16,916,1
817,16,2,1
818,16,571,1
819,16,1226,1
820,16,568,1
821,16,1112,1
822,16,1180,1
823,16,806,1
824,16,217,1
825,16,891,1
826,16,665,1
827,16,950,1
828,16,60,1
829,16,552,1
830,16,642,1
831,16,967,1
832,16,44,1
833,16,348,1
834,16,464,1
835,16,783,1
836,16,1029,1
837,16,1091,1
838,16,51,1
839,16,236,1
840,16,198,1
841,16,129,1
842,16,626,1
843,16,597,1
844,16,377,1
845,16,469,1
846,16,765,1
847,16,874,1
848,16,818,1
849,16,684,1
850,17,350,1
851,17,812,1
852,17,326,1
853,17,438,1
854,17,520,1
855,17,198,1
856,17,1046,1
857,17,1130,1
858,17,132,1
859,17,326,1
860,17,667,1
861,17,491,1
862,17,541,1
863,17,472,1
864,17,560,1
865,17,775,1
866,17,1194,1
867,17,1183,1
868,17,169,1
869,17,979,1
870,17,616,1
871,17,1122,1
872,17,1041,1
873,17,345,1
874,17,809,1
875,17,1036,1
876,17,942,1
877,17,109,1
878,17,771,1
879,17,801,1
880,17,1120,1
881,17,810,1
882,17,99,1
883,17,642,1
884,17,295,1
885,17,629,1
886,17,388,1
887,17,973,1
888,17,137,1
889,17,86,1
890,17,1231,1
891,17,1214,1
892,17,600,1
893,17,552,1
894,17,120,1
895,17,2,1
896,17,277,1
897,17,999,1
898,17,727,1
899,17,373,1
900,18,402,1
901,18,851,1
902,18,400,1
903,18,1110,1
904,18,883,1
905,18,1193,1
906,18,600,1
907,18,1147,1
908,18,1238,1
909,18,887,1
910,18,358,1
911,18,867,1
912,18,826,1
913,18,1110,1
914,18,304,1
915,18,816,1
916,18,1024,1
917,18,650,1
918,18,561,1
919,18,1099,1
920,18,267,1
921,18,415,1
922,18,436,1
923,18,354,1
924,18,950,1
925,18,138,1
926,18,882,1
927,18,362,1
928,18,748,1
929,18,808,1
930,18,1075,1
931,18,666,1
932,18,550,1
933,18,489,1
934,18,290,1
935,18,357,1
936,18,419,1
937,18,131,1
938,18,726,1
939,18,551,1
940,18,923,1
941,18,405,1
942,18,287,1
943,18,955,1
944,18,674,1
945,18,282,1
946,18,745,1
947,18,446,1
948,18,79,1
949,18,784,1
950,19,206,1
951,19,215,1
952,19,630,1
953,19,779,1
954,19,1113,1
955,19,681,1
956,19,310,1
957,19,217,1
958,19,215,1
959,19,153,1
960,19,782,1
961,19,1231,1
962,19,648,1
963,19,757,1
964,19,269,1
965,19,575,1
966,19,431,1
967,19,674,1
968,19,738,1
969,19,897,1
970,19,824,1
971,19,141,1
972,19,320,1
973,19,1199,1
974,19,246,1
975,19,997,1
976,19,182,1
977,19,486,1
978,19,182,1
979,19,342,1
980,19,1151,1
981,19,1200,1
982,19,82,1
983,19,539,1
984,19,892,1
985,19,408,1
986,19,856,1
987,19,46,1
988,19,507,1
989,19,512,1
990,19,421,1
991,19,359,1
992,19,1171,1
993,19,99,1
994,19,967,1
995,19,422,1
996,19,870,1
997,19,544,1
998,19,1037,1
999,19,391,1
1000,20,322,1
1001,20,1194,1
1002,20,816,1
1003,20,739,1
1004,20,149,1
1005,20,230,1
1006,20,543,1
1007,20,823,1
1008,20,457,1
1009,20,1004,1
1010,20,884,1
1011,20,1140,1
1012,20,276,1
1013,20,411,1
1014,20,175,1
1015,20,678,1
1016,20,913,1
1017,20,1182,1
1018,20,1206,1
1019,20,347,1
1020,20,431,1
1021,20,0,1
1022,20,402,1
1023,20,286,1
1024,20,917,1
1025,20,174,1
1026,20,604,1
1027,20,334,1
1028,20,19,1
1029,20,422,1
1030,20,544,1
1031,20,1024,1
1032,20,175,1
1033,20,24,1
1034,20,521,1
1035,20,61,1
1036,20,1023,1
1037,20,71,1
1038,20,783,1
1039,20,960,1
1040,20,934,1
1041,20,750,1
1042,20,927,1
1043,20,207,1
1044,20,869,1
1045,20,1088,1
1046,20,177,1
1047,20,138,1
1048,20,1096,1
1049,20,812,1
1050,21,630,1
1051,21,683,1
1052,21,332,1
1053,21,362,1
1054,21,506,1
1055,21,510,1
1056,21,1164,1
1057,21,382,1
1058,21,56,1
1059,21,827,1
1060,21,80,1
1061,21,256,1
1062,21,893,1
1063,21,106,1
1064,21,975,1
1065,21,761,1
1066,21,148,1
1067,21,668,1
1068,21,444,1
1069,21,366,1
1070,21,444,1
1071,21,559,1
1072,21,722,1
1073,21,922,1
1074,21,839,1
1075,21,383,1
1076,21,701,1
1077,21,292,1
1078,21,137,1
1079,21,916,1
1080,21,402,1
1081,21,634,1
1082,21,1223,1
1083,21,507,1
1084,21,844,1
1085,21,391,1
1086,21,849,1
1087,21,379,1
1088,21,616,1
1089,21,1106,1
1090,21,1180,1
1091,21,381,1
1092,21,802,1
1093,21,634,1
1094,21,1004,1
1095,21,252,1
1096,21,479,1
1097,21,1160,1
1098,21,681,1
1099,21,1122,1
1100,22,1173,1
1101,22,98,1
1102,22,191,1
1103,22,445,1
1104,22,399,1
1105,22,247,1
1106,22,93,1
1107,22,274,1
1108,22,659,1
1109,22,173,1
1110,22,608,1
1111,22,1066,1
1112,22,368,1
1113,22,107,1
1114,22,586,1
1115,22,570,1
1116,22,560,1
1117,22,452,1
1118,22,620,1
1119,22,235,1
1120,22,665,1
1121,22,796,1
1122,22,1024,1
1123,22,315,1
1124,22,461,1
1125,22,1202,1
1126,22,707,1
1127,22,1157,1
1128,22,1084,1
1129,22,847,1
1130,22,156,1
1131,22,541,1
1132,22,184,1
1133,22,1011,1
1134,22,694,1
1135,22,986,1
1136,22,1023,1
1137,22,633,1
1138,22,1015,1
1139,22,188,1
1140,22,909,1
1141,22,559,1
1142,22,1164,1
1143,22,822,1
1144,22,978,1
1145,22,185,1
1146,22,955,1
1147,22,857,1
1148,22,116,1
1149,22,225,1
1150,23,408,1
1151,23,339,1
1152,23,159,1
1153,23,361,1
1154,23,11,1
1155,23,26,1
1156,23,546,1
1157,23,677,1
1158,23,1167,1
1159,23,850,1
1160,23,317,1
1161,23,762,1
1162,23,1107,1
1163,23,347,1
1164,23,77,1
1165,23,312,1
1166,23,1211,1
1167,23,758,1
1168,23,925,1
1169,23,651,1
1170,23,580,1
1171,23,366,1
1172,23,784,1
1173,23,328,1
1174,23,267,1
1175,23,452,1
1176,23,621,1
1177,23,945,1
1178,23,259,1
1179,23,650,1
1180,23,667,1
1181,23,834,1
1182,23,519,1
1183,23,225,1
1184,23,587,1
1185,23,134,1
1186,23,482,1
1187,23,520,1
1188,23,1072,1
1189,23,918,1
1190,23,453,1
1191,23,300,1
1192,23,490,1
1193,23,891,1
1194,23,276,1
1195,23,42,1
1196,23,894,1
1197,23,1093,1
1198,23,555,1
1199,23,791,1
1200,24,499,1
1201,24,1091,1
1202,24,732,1
1203,24,1066,1
1204,24,785,1
1205,24,20,1
1206,24,1227,1
1207,24,993,1
1208,24,472,1
1209,24,820,1
1210,24,936,1
1211,24,795,1
1212,24,109,1
1213,24,142,1
1214,24,1136,1
1215,24,412,1
1216,24,949,1
1217,24,1165,1
1218,24,178,1
1219,24,829,1
1220,24,117,1
1221,24,1090,1
1222,24,451,1
1223,24,1232,1
1224,24,655,1
1225,24,634,1
1226,24,253,1
1227,24,915,1
1228,24,452,1
1229,24,1044,1
1230,24,1000,1
1231,24,321,1
1232,24,269,1
1233,24,550,1
1234,24,1007,1
1235,24,535,1
1236,24,571,1
1237,24,1140,1
1238,24,553,1
1239,24,1055,1
1240,24,1107,1
1241,24,230,1
1242,24,887,1
1243,24,148,1
1244,24,262,1
1245,24,1108,1
1246,24,665,1
1247,24,252,1
1248,24,476,1
1249,24,348,1
1250,25,1214,1
1251,25,644,1
1252,25,179,1
1253,25,989,1
1254,25,44,1
1255,25,1201,1
1256,25,656,1
1257,25,758,1
1258,25,406,1
1259,25,383,1
1260,25,810,1
1261,25,367,1
1262,25,82,1
1263,25,869,1
1264,25,316,1
1265,25,349,1
1266,25,724,1
1267,25,270,1
1268,25,799,1
1269,25,1095,1
1270,25,649,1
1271,25,722,1
1272,25,921,1
1273,25,216,1
1274,25,1018,1
1275,25,819,1
1276,25,441,1
1277,25,633,1
1278,25,281,1
1279,25,587,1
1280,25,533,1
1281,25,501,1
1282,25,983,1
1283,25,984,1
1284,25,611,1
1285,25,1209,1
1286,25,698,1
1287,25,265,1
1288,25,473,1
1289,25,1125,1
1290,25,1129,1
1291,25,418,1
1292,25,351,1
1293,25,419,1
1294,25,648,1
1295,25,138,1
1296,25,900,1
1297,25,290,1
1298,25,256,1
1299,25,600,1
1300,26,251,1
1301,26,938,1
1302,26,1096,1
1303,26,754,1
1304,26,362,1
1305,26,89,1
1306,26,328,1
1307,26,899,1
1308,26,316,1
1309,26,810,1
1310,26,321,1
1311,26,940,1
1312,26,1219,1
1313,26,545,1
1314,26,1034,1
1315,26,631,1
1316,26,567,1
1317,26,788,1
1318,26,67,1
1319,26,547,1
1320,26,889,1
1321,26,459,1
1322,26,178,1
1323,26,132,1
1324,26,156,1
1325,26,77,1
1326,26,374,1
1327,26,1054,1
1328,26,503,1
1329,26,1025,1
1330,26,1053,1
1331,26,52,1
1332,26,308,1
1333,26,1004,1
1334,26,1240,1
1335,26,157,1
1336,26,351,1
1337,26,231,1
1338,26,754,1
1339,26,835,1
1340,26,636,1
1341,26,5,1
1342,26,506,1
1343,26,6,1
1344,26,395,1
1345,26,432,1
1346,26,1114,1
1347,26,888,1
1348,26,834,1
1349,26,1096,1
1350,27,445,1
1351,27,900,1
1352,27,400,1
1353,27,231,1
1354,27,22,1
1355,27,534,1
1356,27,131,1
1357,27,248,1
1358,27,296,1
1359,27,698,1
1360,27,633,1
1361,27,336,1
1362,27,210,1
1363,27,139,1
1364,27,1089,1
1365,27,1161,1
1366,27,184,1
1367,27,493,1
1368,27,278,1
1369,27,1070,1
1370,27,742,1
1371,27,1081,1
1372,27,417,1
1373,27,972,1
1374,27,1139,1
1375,27,140,1
1376,27,449,1
1377,27,938,1
1378,27,777,1
1379,27,798,1
1380,27,74,1
1381,27,949,1
1382,27,944,1
1383,27,302,1
1384,27,1164,1
1385,27,495,1
1386,27,503,1
1387,27,917,1
1388,27,248,1
1389,27,43,1
1390,27,237,1
1391,27,470,1
1392,27,442,1
1393,27,1072,1
1394,27,1153,1
1395,27,697,1
1396,27,902,1
1397,27,258,1
1398,27,15,1
1399,27,480,1
1400,28,301,1
1401,28,1151,1
1402,28,143,1
1403,28,1231,1
1404,28,421,1
1405,28,557,1
1406,28,811,1
1407,28,715,1
1408,28,677,1
1409,28,229,1
1410,28,713,1
1411,28,584,1
1412,28,400,1
1413,28,460,1
1414,28,214,1
1415,28,309,1
1416,28,348,1
1417,28,738,1
1418,28,84,1
1419,28,543,1
1420,28,972,1
1421,28,220,1
1422,28,255,1
1423,28,224,1
1424,28,586,1
1425,28,312,1
1426,28,418,1
1427,28,824,1
1428,28,287,1
1429,28,915,1
1430,28,346,1
1431,28,368,1
1432,28,621,1
1433,28,736,1
1434,28,226,1
1435,28,176,1
1436,28,183,1
1437,28,28,1
1438,28,66,1
1439,28,886,1
1440,28,266,1
1441,28,769,1
1442,28,584,1
1443,28,679,1
1444,28,589,1
1445,28,1115,1
1446,28,313,1
1447,28,125,1
1448,28,968,1
1449,28,633,1
1450,29,172,1
1451,29,655,1
1452,29,183,1
1453,29,556,1
1454,29,456,1
1455,29,513,1
1456,29,788,1
1457,29,1151,1
1458,29,1037,1
1459,29,167,1
1460,29,354,1
1461,29,285,1
1462,29,687,1
1463,29,289,1
1464,29,974,1
1465,29,604,1
1466,29,330,1
1467,29,44,1
1468,29,402,1
1469,29,1172,1
1470,29,251,1
1471,29,1114,1
1472,29,668,1
1473,29,136,1
1474,29,1003,1
1475,29,1232,1
1476,29,321,1
1477,29,957,1
1478,29,1094,1
1479,29,1024,1
1480,29,440,1
1481,29,889,1
1482,29,550,1
1483,29,734,1
1484,29,60,1
1485,29,870,1
1486,29,434,1
1487,29,1063,1
1488,29,682,1
1489,29,156,1
1490,29,149,1
1491,29,181,1
1492,29,737,1
1493,29,1056,1
1494,29,205,1
1495,29,202,1
1496,29,135,1
1497,29,367,1
1498,29,591,1
1499,29,918,1
1500,30,152,1
1501,30,787,1
1502,30,389,1
1503,30,531,1
1504,30,1218,1
1505,30,896,1
1506,30,535,1
1507,30,817,1
1508,30,14,1
1509,30,1197,1
1510,30,1012,1
1511,30,183,1
1512,30,1027,1
1513,30,191,1
1514,30,105,1
1515,30,779,1
1516,30,901,1
1517,30,828,1
1518,30,190,1
1519,30,1116,1
1520,30,2,1
1521,30,1096,1
1522,30,1088,1
1523,30,857,1
1524,30,287,1
1525,30,1217,1
1526,30,656,1
1527,30,507,1
1528,30,1040,1
1529,30,111,1
1530,30,565,1
1531,30,83,1
1532,30,554,1
1533,30,765,1
1534,30,1089,1
1535,30,793,1
1536,30,0,1
1537,30,505,1
1538,30,694,1
1539,30,479,1
1540,30,79,1
1541,30,216,1
1542,30,1012,1
1543,30,808,1
1544,30,887,1
1545,30,197,1
1546,30,626,1
1547,30,268,1
1548,30,243,1
1549,30,98,1
1550,31,531,1
1551,31,793,1
1552,31,971,1
1553,31,898,1
1554,31,1010,1
1555,31,564,1
1556,31,76,1
1557,31,377,1
1558,31,1053,1
1559,31,82,1
1560,31,1023,1
1561,31,269,1
1562,31,1138,1
1563,31,575,1
1564,31,1083,1
1565,31,91,1
1566,31,188,1
1567,31,701,1
1568,31,513,1
1569,31,1147,1
1570,31,271,1
1571,31,216,1
1572,31,731,1
1573,31,260,1
1574,31,751,1
1575,31,172,1
1576,31,393,1
1577,31,504,1
1578,31,387,1
1579,31,691,1
1580,31,458,1
1581,31,830,1
1582,31,951,1
1583,31,1234,1
1584,31,348,1
1585,31,49,1
1586,31,155,1
1587,31,479,1
1588,31,162,1
1589,31,862,1
1590,31,1018,1
1591,31,709,1
1592,31,613,1
1593,31,177,1
1594,31,54,1
1595,31,733,1
1596,31,1136,1
1597,31,1219,1
1598,31,929,1
1599,31,493,1
1600,32,1028,1
1601,32,462,1
1602,32,142,1
1603,32,1180,1
1604,32,12,1
1605,32,630,1
1606,32,681,1
1607,32,492,1
1608,32,746,1
1609,32,859,1
1610,32,1184,1
1611,32,380,1
1612,32,147,1
1613,32,269,1
1614,32,849,1
1615,32,264,1
1616,32,597,1
1617,32,414,1
1618,32,59,1
1619,32,207,1
1620,32,627,1
1621,32,155,1
1622,32,158,1
1623,32,82,1
1624,32,378,1
1625,32,547,1
1626,32,852,1
1627,32,164,1
1628,32,553,1
1629,32,1003,1
1630,32,764,1
